,index,second,vehicleCount
77458,77458,1,609
77459,77459,1,607
77460,77460,1,606
77461,77461,1,606
77462,77462,1,604
77463,77463,1,603
77464,77464,1,602
77465,77465,1,601
77466,77466,1,601
77467,77467,1,600
77468,77468,1,599
77469,77469,1,598
77470,77470,1,597
77471,77471,1,597
77472,77472,1,596
77473,77473,1,595
77474,77474,1,595
77475,77475,1,594
77476,77476,1,593
77477,77477,1,592
77478,77478,1,592
77479,77479,1,591
77480,77480,1,590
77481,77481,1,591
77482,77482,1,591
77483,77483,1,590
77484,77484,1,589
77485,77485,1,588
77486,77486,1,587
77487,77487,1,586
77488,77488,1,586
77489,77489,1,586
77490,77490,1,587
77491,77491,1,587
77492,77492,1,587
77493,77493,1,587
77494,77494,1,588
77495,77495,1,588
77496,77496,1,588
77497,77497,1,588
77498,77498,1,589
77499,77499,1,589
77500,77500,1,589
77501,77501,1,589
77502,77502,1,589
77503,77503,1,589
77504,77504,1,588
77505,77505,1,588
77506,77506,1,587
77507,77507,1,587
77508,77508,1,586
77509,77509,1,587
77510,77510,1,587
77511,77511,1,587
77512,77512,1,586
77513,77513,1,586
77514,77514,1,585
77515,77515,1,584
77516,77516,1,584
77517,77517,1,583
77518,77518,1,582
77519,77519,1,581
77520,77520,1,580
77521,77521,1,579
77522,77522,1,578
77523,77523,1,578
77524,77524,1,577
77525,77525,1,575
77526,77526,1,574
77527,77527,1,572
77528,77528,1,571
77529,77529,1,569
77530,77530,1,568
77531,77531,1,566
77532,77532,1,565
77533,77533,1,564
77534,77534,1,563
77535,77535,1,562
77536,77536,1,562
77537,77537,1,561
77538,77538,1,560
77539,77539,1,559
77540,77540,1,558
77541,77541,1,557
77542,77542,1,556
77543,77543,1,554
77544,77544,1,553
77545,77545,1,552
77546,77546,1,551
77547,77547,1,550
77548,77548,1,550
77549,77549,1,549
77550,77550,1,548
77551,77551,1,547
77552,77552,1,547
77553,77553,1,546
77554,77554,1,546
77555,77555,1,545
77556,77556,1,545
77557,77557,1,544
77558,77558,1,544
77559,77559,1,543
77560,77560,1,543
77561,77561,1,543
77562,77562,1,543
77563,77563,1,543
77564,77564,1,543
77565,77565,1,543
77566,77566,1,543
77567,77567,1,544
77568,77568,1,544
77569,77569,1,544
77570,77570,1,544
77571,77571,1,544
77572,77572,1,544
77573,77573,1,544
77574,77574,1,544
77575,77575,1,544
77576,77576,1,544
77577,77577,1,544
77578,77578,1,544
77579,77579,1,544
77580,77580,1,544
77581,77581,1,545
77582,77582,1,545
77583,77583,1,545
77584,77584,1,545
77585,77585,1,544
77586,77586,1,545
77587,77587,1,545
77588,77588,1,545
77589,77589,1,545
77590,77590,1,544
77591,77591,1,544
77592,77592,1,544
77593,77593,1,544
77594,77594,1,543
77595,77595,1,543
77596,77596,1,543
77597,77597,1,543
77598,77598,1,542
77599,77599,1,542
77600,77600,1,541
77601,77601,1,541
77602,77602,1,541
77603,77603,1,540
77604,77604,1,540
77605,77605,1,539
77606,77606,1,539
77607,77607,1,539
77608,77608,1,538
77609,77609,1,538
77610,77610,1,538
77611,77611,1,537
77612,77612,1,537
77613,77613,1,536
77614,77614,1,536
77615,77615,1,535
77616,77616,1,535
77617,77617,1,535
77618,77618,1,534
77619,77619,1,534
77620,77620,1,534
77621,77621,1,534
77622,77622,1,534
77623,77623,1,533
77624,77624,1,533
77625,77625,1,533
77626,77626,1,534
77627,77627,1,534
77628,77628,1,533
77629,77629,1,533
77630,77630,1,533
77631,77631,1,533
77632,77632,1,533
77633,77633,1,533
77634,77634,1,533
77635,77635,1,533
77636,77636,1,533
77637,77637,1,533
77638,77638,1,533
77639,77639,1,534
77640,77640,1,534
77641,77641,1,534
77642,77642,1,534
77643,77643,1,535
77644,77644,1,535
77645,77645,1,536
77646,77646,1,536
77647,77647,1,537
77648,77648,1,537
77649,77649,1,537
77650,77650,1,538
77651,77651,1,539
77652,77652,1,540
77653,77653,1,540
77654,77654,1,540
77655,77655,1,541
77656,77656,1,542
77657,77657,1,542
77658,77658,1,542
77659,77659,1,542
77660,77660,1,543
77661,77661,1,543
77662,77662,1,543
77663,77663,1,543
77664,77664,1,543
77665,77665,1,543
77666,77666,1,543
77667,77667,1,543
77668,77668,1,543
77669,77669,1,543
77670,77670,1,542
77671,77671,1,542
77672,77672,1,542
77673,77673,1,541
77674,77674,1,541
77675,77675,1,541
77676,77676,1,540
77677,77677,1,539
77678,77678,1,539
77679,77679,1,538
77680,77680,1,537
77681,77681,1,536
77682,77682,1,536
77683,77683,1,535
77684,77684,1,534
77685,77685,1,533
77686,77686,1,532
77687,77687,1,531
77688,77688,1,530
77689,77689,1,529
77690,77690,1,529
77691,77691,1,528
77692,77692,1,528
77693,77693,1,527
77694,77694,1,526
77695,77695,1,526
77696,77696,1,525
77697,77697,1,525
77698,77698,1,524
77699,77699,1,524
77700,77700,1,523
77701,77701,1,523
77702,77702,1,523
77703,77703,1,523
77704,77704,1,522
77705,77705,1,522
77706,77706,1,521
77707,77707,1,521
77708,77708,1,521
77709,77709,1,520
77710,77710,1,520
77711,77711,1,520
77712,77712,1,519
77713,77713,1,519
77714,77714,1,519
77715,77715,1,519
77716,77716,1,519
77717,77717,1,519
77718,77718,1,518
77719,77719,1,518
77720,77720,1,518
77721,77721,1,518
77722,77722,1,518
77723,77723,1,518
77724,77724,1,518
77725,77725,1,518
77726,77726,1,518
77727,77727,1,518
77728,77728,1,518
77729,77729,1,517
77730,77730,1,517
77731,77731,1,517
77732,77732,1,516
77733,77733,1,516
77734,77734,1,516
77735,77735,1,516
77736,77736,1,516
77737,77737,1,515
77738,77738,1,515
77739,77739,1,515
77740,77740,1,514
77741,77741,1,514
77742,77742,1,514
77743,77743,1,513
77744,77744,1,513
77745,77745,1,513
77746,77746,1,512
77747,77747,1,511
77748,77748,1,511
77749,77749,1,510
77750,77750,1,510
77751,77751,1,509
77752,77752,1,508
77753,77753,1,507
77754,77754,1,506
77755,77755,1,505
77756,77756,1,503
77757,77757,1,502
77758,77758,1,501
77759,77759,1,500
77760,77760,1,500
77761,77761,1,500
77762,77762,1,500
77763,77763,1,500
77764,77764,1,500
77765,77765,1,500
77766,77766,1,500
77767,77767,1,500
77768,77768,1,500
77769,77769,1,500
77770,77770,1,500
77771,77771,1,500
77772,77772,1,500
77773,77773,1,500
77774,77774,1,500
77775,77775,1,500
77776,77776,1,500
77777,77777,1,500
77778,77778,1,500
77779,77779,1,500
77780,77780,1,500
77781,77781,1,500
77782,77782,1,500
77783,77783,1,500
77784,77784,1,500
77785,77785,1,500
77786,77786,1,500
77787,77787,1,500
77788,77788,1,500
77789,77789,1,500
77790,77790,1,500
77791,77791,1,500
77792,77792,1,500
77793,77793,1,500
77794,77794,1,500
77795,77795,1,500
77796,77796,1,500
77797,77797,1,500
77798,77798,1,500
77799,77799,1,500
77800,77800,1,500
77801,77801,1,500
77802,77802,1,500
77803,77803,1,500
77804,77804,1,500
77805,77805,1,500
77806,77806,1,500
77807,77807,1,500
77808,77808,1,500
77809,77809,1,500
77810,77810,1,500
77811,77811,1,500
77812,77812,1,500
77813,77813,1,500
77814,77814,1,500
77815,77815,1,500
77816,77816,1,500
77817,77817,1,500
77818,77818,1,500
77819,77819,1,500
77820,77820,1,500
77821,77821,1,500
77822,77822,1,500
77823,77823,1,500
77824,77824,1,500
77825,77825,1,500
77826,77826,1,500
77827,77827,1,500
77828,77828,1,500
77829,77829,1,500
77830,77830,1,500
77831,77831,1,500
77832,77832,1,500
77833,77833,1,500
77834,77834,1,500
77835,77835,1,500
77836,77836,1,500
77837,77837,1,501
77838,77838,1,501
77839,77839,1,501
77840,77840,1,501
77841,77841,1,501
77842,77842,1,501
77843,77843,1,501
77844,77844,1,501
77845,77845,1,501
77846,77846,1,501
77847,77847,1,501
77848,77848,1,501
77849,77849,1,501
77850,77850,1,501
77851,77851,1,501
77852,77852,1,501
77853,77853,1,501
77854,77854,1,501
77855,77855,1,501
77856,77856,1,501
77857,77857,1,501
77858,77858,1,501
77859,77859,1,501
77860,77860,1,501
77861,77861,1,501
77862,77862,1,501
77863,77863,1,501
77864,77864,1,501
77865,77865,1,501
77866,77866,1,501
77867,77867,1,501
77868,77868,1,501
77869,77869,1,501
77870,77870,1,500
77871,77871,1,500
77872,77872,1,500
77873,77873,1,500
77874,77874,1,500
77875,77875,1,500
77876,77876,1,500
77877,77877,1,500
77878,77878,1,500
77879,77879,1,500
77880,77880,1,500
77881,77881,1,500
77882,77882,1,500
77883,77883,1,500
77884,77884,1,500
77885,77885,1,500
77886,77886,1,500
77887,77887,1,500
77888,77888,1,500
77889,77889,1,500
77890,77890,1,500
77891,77891,1,500
77892,77892,1,500
77893,77893,1,500
77894,77894,1,500
77895,77895,1,500
77896,77896,1,500
77897,77897,1,500
77898,77898,1,500
77899,77899,1,500
77900,77900,1,500
77901,77901,1,500
77902,77902,1,500
77903,77903,1,500
77904,77904,1,500
77905,77905,1,500
77906,77906,1,500
77907,77907,1,500
77908,77908,1,500
77909,77909,1,500
77910,77910,1,500
77911,77911,1,500
77912,77912,1,500
77913,77913,1,501
77914,77914,1,501
77915,77915,1,501
77916,77916,1,501
77917,77917,1,501
77918,77918,1,501
77919,77919,1,501
77920,77920,1,501
77921,77921,1,501
77922,77922,1,501
77923,77923,1,501
77924,77924,1,501
77925,77925,1,501
77926,77926,1,501
77927,77927,1,501
77928,77928,1,501
77929,77929,1,501
77930,77930,1,501
77931,77931,1,501
77932,77932,1,501
77933,77933,1,501
77934,77934,1,501
77935,77935,1,501
77936,77936,1,501
77937,77937,1,501
77938,77938,1,501
77939,77939,1,501
77940,77940,1,501
77941,77941,1,501
77942,77942,1,501
77943,77943,1,501
77944,77944,1,501
77945,77945,1,501
77946,77946,1,501
77947,77947,1,501
77948,77948,1,501
77949,77949,1,501
77950,77950,1,501
77951,77951,1,501
77952,77952,1,501
77953,77953,1,501
77954,77954,1,501
77955,77955,1,501
77956,77956,1,501
77957,77957,1,501
77958,77958,1,501
77959,77959,1,501
77960,77960,1,501
77961,77961,1,501
77962,77962,1,501
77963,77963,1,501
77964,77964,1,501
77965,77965,1,501
77966,77966,1,501
77967,77967,1,500
77968,77968,1,500
77969,77969,1,500
77970,77970,1,500
77971,77971,1,500
77972,77972,1,500
77973,77973,1,500
77974,77974,1,501
77975,77975,1,501
77976,77976,1,501
77977,77977,1,501
77978,77978,1,501
77979,77979,1,501
77980,77980,1,501
77981,77981,1,501
77982,77982,1,501
77983,77983,1,501
77984,77984,1,501
77985,77985,1,501
77986,77986,1,501
77987,77987,1,501
77988,77988,1,501
77989,77989,1,502
77990,77990,1,502
77991,77991,1,502
77992,77992,1,502
77993,77993,1,502
77994,77994,1,502
77995,77995,1,502
77996,77996,1,502
77997,77997,1,502
77998,77998,1,502
77999,77999,1,503
78000,78000,1,502
78001,78001,1,502
78002,78002,1,503
78003,78003,1,503
78004,78004,1,503
78005,78005,1,503
78006,78006,1,503
78007,78007,1,503
78008,78008,1,503
78009,78009,1,503
78010,78010,1,503
78011,78011,1,503
78012,78012,1,503
78013,78013,1,503
78014,78014,1,503
78015,78015,1,503
78016,78016,1,503
78017,78017,1,503
78018,78018,1,503
78019,78019,1,503
78020,78020,1,503
78021,78021,1,503
78022,78022,1,503
78023,78023,1,503
78024,78024,1,503
78025,78025,1,503
78026,78026,1,503
78027,78027,1,503
78028,78028,1,503
78029,78029,1,503
78030,78030,1,503
78031,78031,1,503
78032,78032,1,503
78033,78033,1,503
78034,78034,1,504
78035,78035,1,504
78036,78036,1,504
78037,78037,1,504
78038,78038,1,504
78039,78039,1,504
78040,78040,1,504
78041,78041,1,504
78042,78042,1,504
78043,78043,1,504
78044,78044,1,504
78045,78045,1,504
78046,78046,1,505
78047,78047,1,505
78048,78048,1,505
78049,78049,1,505
78050,78050,1,505
78051,78051,1,505
78052,78052,1,505
78053,78053,1,506
78054,78054,1,506
78055,78055,1,506
78056,78056,1,506
78057,78057,1,506
78058,78058,1,507
78059,78059,1,507
78060,78060,1,507
78061,78061,1,507
78062,78062,1,508
78063,78063,1,508
78064,78064,1,508
78065,78065,1,508
78066,78066,1,509
78067,78067,1,509
78068,78068,1,509
78069,78069,1,510
78070,78070,1,510
78071,78071,1,510
78072,78072,1,511
78073,78073,1,511
78074,78074,1,512
78075,78075,1,512
78076,78076,1,513
78077,78077,1,514
78078,78078,1,515
78079,78079,1,515
78080,78080,1,516
78081,78081,1,517
78082,78082,1,517
78083,78083,1,518
78084,78084,1,519
78085,78085,1,520
78086,78086,1,521
78087,78087,1,522
78088,78088,1,523
78089,78089,1,523
78090,78090,1,524
78091,78091,1,525
78092,78092,1,525
78093,78093,1,526
78094,78094,1,526
78095,78095,1,527
78096,78096,1,528
78097,78097,1,529
78098,78098,1,530
78099,78099,1,531
78100,78100,1,531
78101,78101,1,532
78102,78102,1,534
78103,78103,1,535
78104,78104,1,536
78105,78105,1,537
78106,78106,1,538
78107,78107,1,539
78108,78108,1,540
78109,78109,1,541
78110,78110,1,542
78111,78111,1,544
78112,78112,1,545
78113,78113,1,545
78114,78114,1,546
78115,78115,1,547
78116,78116,1,548
78117,78117,1,548
78118,78118,1,550
78119,78119,1,551
78120,78120,1,552
78121,78121,1,553
78122,78122,1,555
78123,78123,1,556
78124,78124,1,557
78125,78125,1,558
78126,78126,1,559
78127,78127,1,561
78128,78128,1,563
78129,78129,1,564
78130,78130,1,565
78131,78131,1,567
78132,78132,1,569
78133,78133,1,570
78134,78134,1,571
78135,78135,1,573
78136,78136,1,575
78137,78137,1,577
78138,78138,1,579
78139,78139,1,581
78140,78140,1,583
78141,78141,1,585
78142,78142,1,587
78143,78143,1,589
78144,78144,1,591
78145,78145,1,593
78146,78146,1,595
78147,78147,1,597
78148,78148,1,600
78149,78149,1,602
78150,78150,1,605
78151,78151,1,608
78152,78152,1,612
78153,78153,1,615
78154,78154,1,618
78155,78155,1,621
78156,78156,1,625
78157,78157,1,629
78158,78158,1,632
78159,78159,1,636
78160,78160,1,640
78161,78161,1,644
78162,78162,1,649
78163,78163,1,653
78164,78164,1,656
78165,78165,1,659
78166,78166,1,663
78167,78167,1,665
78168,78168,1,667
78169,78169,1,670
78170,78170,1,673
78171,78171,1,677
78172,78172,1,680
78173,78173,1,682
78174,78174,1,685
78175,78175,1,687
78176,78176,1,690
78177,78177,1,693
78178,78178,1,696
78179,78179,1,699
78180,78180,1,701
78181,78181,1,703
78182,78182,1,705
78183,78183,1,708
78184,78184,1,711
78185,78185,1,714
78186,78186,1,715
78187,78187,1,717
78188,78188,1,719
78189,78189,1,720
78190,78190,1,722
78191,78191,1,724
78192,78192,1,725
78193,78193,1,727
78194,78194,1,729
78195,78195,1,731
78196,78196,1,734
78197,78197,1,736
78198,78198,1,739
78199,78199,1,742
78200,78200,1,744
78201,78201,1,747
78202,78202,1,748
78203,78203,1,751
78204,78204,1,753
78205,78205,1,755
78206,78206,1,756
78207,78207,1,759
78208,78208,1,761
78209,78209,1,763
78210,78210,1,766
78211,78211,1,768
78212,78212,1,770
78213,78213,1,773
78214,78214,1,775
78215,78215,1,777
78216,78216,1,779
78217,78217,1,781
78218,78218,1,782
78219,78219,1,784
78220,78220,1,786
78221,78221,1,788
78222,78222,1,789
78223,78223,1,791
78224,78224,1,792
78225,78225,1,794
78226,78226,1,795
78227,78227,1,796
78228,78228,1,797
78229,78229,1,798
78230,78230,1,798
78231,78231,1,797
78232,78232,1,797
78233,78233,1,796
78234,78234,1,795
78235,78235,1,794
78236,78236,1,791
78237,78237,1,790
78238,78238,1,788
78239,78239,1,787
78240,78240,1,785
78241,78241,1,782
78242,78242,1,778
78243,78243,1,775
78244,78244,1,771
78245,78245,1,768
78246,78246,1,764
78247,78247,1,761
78248,78248,1,758
78249,78249,1,755
78250,78250,1,752
78251,78251,1,748
78252,78252,1,745
78253,78253,1,741
78254,78254,1,737
78255,78255,1,734
78256,78256,1,730
78257,78257,1,727
78258,78258,1,724
78259,78259,1,721
78260,78260,1,718
78261,78261,1,714
78262,78262,1,710
78263,78263,1,707
78264,78264,1,704
78265,78265,1,701
78266,78266,1,698
78267,78267,1,695
78268,78268,1,692
78269,78269,1,690
78270,78270,1,687
78271,78271,1,684
78272,78272,1,681
78273,78273,1,678
78274,78274,1,676
78275,78275,1,674
78276,78276,1,670
78277,78277,1,667
78278,78278,1,665
78279,78279,1,663
78280,78280,1,660
78281,78281,1,658
78282,78282,1,656
78283,78283,1,654
78284,78284,1,652
78285,78285,1,650
78286,78286,1,648
78287,78287,1,645
78288,78288,1,643
78289,78289,1,640
78290,78290,1,638
78291,78291,1,635
78292,78292,1,633
78293,78293,1,631
78294,78294,1,629
78295,78295,1,627
78296,78296,1,625
78297,78297,1,624
78298,78298,1,623
78299,78299,1,622
78300,78300,1,620
78301,78301,1,619
78302,78302,1,617
78303,78303,1,616
78304,78304,1,615
78305,78305,1,614
78306,78306,1,612
78307,78307,1,611
78308,78308,1,609
78309,78309,1,608
78310,78310,1,606
78311,78311,1,604
78312,78312,1,603
78313,78313,1,602
78314,78314,1,600
78315,78315,1,597
78316,78316,1,595
78317,78317,1,593
78318,78318,1,592
78319,78319,1,590
78320,78320,1,587
78321,78321,1,585
78322,78322,1,583
78323,78323,1,580
78324,78324,1,577
78325,78325,1,574
78326,78326,1,571
78327,78327,1,569
78328,78328,1,567
78329,78329,1,566
78330,78330,1,564
78331,78331,1,562
78332,78332,1,561
78333,78333,1,560
78334,78334,1,558
78335,78335,1,557
78336,78336,1,556
78337,78337,1,555
78338,78338,1,554
78339,78339,1,554
78340,78340,1,553
78341,78341,1,553
78342,78342,1,553
78343,78343,1,553
78344,78344,1,553
78345,78345,1,554
78346,78346,1,554
78347,78347,1,554
78348,78348,1,555
78349,78349,1,555
78350,78350,1,555
78351,78351,1,555
78352,78352,1,555
78353,78353,1,555
78354,78354,1,555
78355,78355,1,555
78356,78356,1,555
78357,78357,1,554
78358,78358,1,555
78359,78359,1,555
78360,78360,1,555
78361,78361,1,555
78362,78362,1,555
78363,78363,1,555
78364,78364,1,555
78365,78365,1,555
78366,78366,1,554
78367,78367,1,554
78368,78368,1,555
78369,78369,1,555
78370,78370,1,555
78371,78371,1,555
78372,78372,1,555
78373,78373,1,556
78374,78374,1,556
78375,78375,1,557
78376,78376,1,557
78377,78377,1,557
78378,78378,1,556
78379,78379,1,556
78380,78380,1,557
78381,78381,1,557
78382,78382,1,557
78383,78383,1,558
78384,78384,1,558
78385,78385,1,559
78386,78386,1,559
78387,78387,1,559
78388,78388,1,559
78389,78389,1,560
78390,78390,1,561
78391,78391,1,562
78392,78392,1,563
78393,78393,1,563
78394,78394,1,564
78395,78395,1,565
78396,78396,1,565
78397,78397,1,565
78398,78398,1,565
78399,78399,1,566
78400,78400,1,566
78401,78401,1,566
78402,78402,1,566
78403,78403,1,566
78404,78404,1,566
78405,78405,1,565
78406,78406,1,565
78407,78407,1,564
78408,78408,1,563
78409,78409,1,562
78410,78410,1,561
78411,78411,1,560
78412,78412,1,559
78413,78413,1,558
78414,78414,1,558
78415,78415,1,557
78416,78416,1,556
78417,78417,1,556
78418,78418,1,555
78419,78419,1,555
78420,78420,1,554
78421,78421,1,554
78422,78422,1,554
78423,78423,1,555
78424,78424,1,554
78425,78425,1,554
78426,78426,1,554
78427,78427,1,555
78428,78428,1,555
78429,78429,1,556
78430,78430,1,556
78431,78431,1,556
78432,78432,1,557
78433,78433,1,557
78434,78434,1,557
78435,78435,1,557
78436,78436,1,558
78437,78437,1,559
78438,78438,1,559
78439,78439,1,560
78440,78440,1,560
78441,78441,1,560
78442,78442,1,560
78443,78443,1,561
78444,78444,1,561
78445,78445,1,561
78446,78446,1,561
78447,78447,1,561
78448,78448,1,561
78449,78449,1,561
78450,78450,1,561
78451,78451,1,561
78452,78452,1,560
78453,78453,1,560
78454,78454,1,561
78455,78455,1,561
78456,78456,1,561
78457,78457,1,562
78458,78458,1,562
78459,78459,1,562
78460,78460,1,563
78461,78461,1,563
78462,78462,1,564
78463,78463,1,565
78464,78464,1,565
78465,78465,1,566
78466,78466,1,568
78467,78467,1,569
78468,78468,1,570
78469,78469,1,571
78470,78470,1,572
78471,78471,1,573
78472,78472,1,574
78473,78473,1,575
78474,78474,1,576
78475,78475,1,577
78476,78476,1,579
78477,78477,1,581
78478,78478,1,582
78479,78479,1,583
78480,78480,1,583
78481,78481,1,584
78482,78482,1,586
78483,78483,1,587
78484,78484,1,587
78485,78485,1,588
78486,78486,1,589
78487,78487,1,590
78488,78488,1,590
78489,78489,1,591
78490,78490,1,591
78491,78491,1,592
78492,78492,1,591
78493,78493,1,591
78494,78494,1,590
78495,78495,1,590
78496,78496,1,589
78497,78497,1,588
78498,78498,1,588
78499,78499,1,587
78500,78500,1,586
78501,78501,1,585
78502,78502,1,585
78503,78503,1,584
78504,78504,1,584
78505,78505,1,584
78506,78506,1,583
78507,78507,1,583
78508,78508,1,582
78509,78509,1,582
78510,78510,1,582
78511,78511,1,582
78512,78512,1,582
78513,78513,1,581
78514,78514,1,581
78515,78515,1,581
78516,78516,1,582
78517,78517,1,583
78518,78518,1,583
78519,78519,1,583
78520,78520,1,584
78521,78521,1,585
78522,78522,1,585
78523,78523,1,586
78524,78524,1,587
78525,78525,1,587
78526,78526,1,587
78527,78527,1,588
78528,78528,1,588
78529,78529,1,588
78530,78530,1,589
78531,78531,1,589
78532,78532,1,590
78533,78533,1,590
78534,78534,1,590
78535,78535,1,590
78536,78536,1,590
78537,78537,1,590
78538,78538,1,590
78539,78539,1,591
78540,78540,1,591
78541,78541,1,591
78542,78542,1,591
78543,78543,1,592
78544,78544,1,593
78545,78545,1,593
78546,78546,1,594
78547,78547,1,593
78548,78548,1,594
78549,78549,1,596
78550,78550,1,596
78551,78551,1,597
78552,78552,1,598
78553,78553,1,598
78554,78554,1,599
78555,78555,1,599
78556,78556,1,599
78557,78557,1,600
78558,78558,1,601
78559,78559,1,602
78560,78560,1,602
78561,78561,1,602
78562,78562,1,601
78563,78563,1,601
78564,78564,1,600
78565,78565,1,600
78566,78566,1,599
78567,78567,1,599
78568,78568,1,599
78569,78569,1,598
78570,78570,1,598
78571,78571,1,598
78572,78572,1,598
78573,78573,1,598
78574,78574,1,597
78575,78575,1,597
78576,78576,1,597
78577,78577,1,597
78578,78578,1,597
78579,78579,1,597
78580,78580,1,596
78581,78581,1,596
78582,78582,1,595
78583,78583,1,594
78584,78584,1,593
78585,78585,1,592
78586,78586,1,591
78587,78587,1,590
78588,78588,1,588
78589,78589,1,587
78590,78590,1,586
78591,78591,1,585
78592,78592,1,583
78593,78593,1,582
78594,78594,1,581
78595,78595,1,580
78596,78596,1,578
78597,78597,1,577
78598,78598,1,576
78599,78599,1,574
78600,78600,1,573
78601,78601,1,572
78602,78602,1,572
78603,78603,1,572
78604,78604,1,571
78605,78605,1,571
78606,78606,1,571
78607,78607,1,571
78608,78608,1,572
78609,78609,1,572
78610,78610,1,573
78611,78611,1,574
78612,78612,1,575
78613,78613,1,576
78614,78614,1,577
78615,78615,1,577
78616,78616,1,578
78617,78617,1,578
78618,78618,1,579
78619,78619,1,579
78620,78620,1,579
78621,78621,1,580
78622,78622,1,580
78623,78623,1,580
78624,78624,1,580
78625,78625,1,579
78626,78626,1,579
78627,78627,1,579
78628,78628,1,579
78629,78629,1,579
78630,78630,1,579
78631,78631,1,579
78632,78632,1,579
78633,78633,1,579
78634,78634,1,579
78635,78635,1,579
78636,78636,1,579
78637,78637,1,579
78638,78638,1,579
78639,78639,1,579
78640,78640,1,579
78641,78641,1,579
78642,78642,1,580
78643,78643,1,580
78644,78644,1,580
78645,78645,1,580
78646,78646,1,581
78647,78647,1,581
78648,78648,1,583
78649,78649,1,584
78650,78650,1,584
78651,78651,1,585
78652,78652,1,585
78653,78653,1,586
78654,78654,1,588
78655,78655,1,588
78656,78656,1,588
78657,78657,1,589
78658,78658,1,590
78659,78659,1,590
78660,78660,1,591
78661,78661,1,592
78662,78662,1,594
78663,78663,1,595
78664,78664,1,596
78665,78665,1,598
78666,78666,1,599
78667,78667,1,600
78668,78668,1,601
78669,78669,1,603
78670,78670,1,605
78671,78671,1,606
78672,78672,1,607
78673,78673,1,608
78674,78674,1,608
78675,78675,1,609
78676,78676,1,609
78677,78677,1,609
78678,78678,1,610
78679,78679,1,612
78680,78680,1,613
78681,78681,1,613
78682,78682,1,613
78683,78683,1,613
78684,78684,1,614
78685,78685,1,613
78686,78686,1,612
78687,78687,1,612
78688,78688,1,612
78689,78689,1,612
78690,78690,1,611
78691,78691,1,611
78692,78692,1,611
78693,78693,1,612
78694,78694,1,613
78695,78695,1,615
78696,78696,1,615
78697,78697,1,616
78698,78698,1,618
78699,78699,1,620
78700,78700,1,620
78701,78701,1,622
78702,78702,1,625
78703,78703,1,628
78704,78704,1,630
78705,78705,1,633
78706,78706,1,635
78707,78707,1,637
78708,78708,1,640
78709,78709,1,641
78710,78710,1,643
78711,78711,1,645
78712,78712,1,648
78713,78713,1,649
78714,78714,1,649
78715,78715,1,651
78716,78716,1,652
78717,78717,1,654
78718,78718,1,656
78719,78719,1,658
78720,78720,1,660
78721,78721,1,662
78722,78722,1,664
78723,78723,1,667
78724,78724,1,669
78725,78725,1,672
78726,78726,1,675
78727,78727,1,677
78728,78728,1,680
78729,78729,1,682
78730,78730,1,684
78731,78731,1,687
78732,78732,1,689
78733,78733,1,692
78734,78734,1,695
78735,78735,1,697
78736,78736,1,699
78737,78737,1,700
78738,78738,1,701
78739,78739,1,702
78740,78740,1,704
78741,78741,1,706
78742,78742,1,707
78743,78743,1,708
78744,78744,1,710
78745,78745,1,712
78746,78746,1,714
78747,78747,1,716
78748,78748,1,718
78749,78749,1,720
78750,78750,1,722
78751,78751,1,724
78752,78752,1,726
78753,78753,1,729
78754,78754,1,732
78755,78755,1,735
78756,78756,1,738
78757,78757,1,740
78758,78758,1,743
78759,78759,1,746
78760,78760,1,749
78761,78761,1,752
78762,78762,1,754
78763,78763,1,756
78764,78764,1,758
78765,78765,1,761
78766,78766,1,763
78767,78767,1,764
78768,78768,1,764
78769,78769,1,766
78770,78770,1,768
78771,78771,1,769
78772,78772,1,767
78773,78773,1,767
78774,78774,1,767
78775,78775,1,767
78776,78776,1,767
78777,78777,1,767
78778,78778,1,766
78779,78779,1,765
78780,78780,1,766
78781,78781,1,765
78782,78782,1,765
78783,78783,1,764
78784,78784,1,763
78785,78785,1,763
78786,78786,1,762
78787,78787,1,763
78788,78788,1,763
78789,78789,1,763
78790,78790,1,764
78791,78791,1,764
78792,78792,1,765
78793,78793,1,766
78794,78794,1,766
78795,78795,1,768
78796,78796,1,769
78797,78797,1,769
78798,78798,1,769
78799,78799,1,770
78800,78800,1,772
78801,78801,1,772
78802,78802,1,772
78803,78803,1,771
78804,78804,1,770
78805,78805,1,770
78806,78806,1,768
78807,78807,1,767
78808,78808,1,767
78809,78809,1,766
78810,78810,1,765
78811,78811,1,762
78812,78812,1,761
78813,78813,1,759
78814,78814,1,758
78815,78815,1,758
78816,78816,1,756
78817,78817,1,755
78818,78818,1,753
78819,78819,1,753
78820,78820,1,752
78821,78821,1,752
78822,78822,1,751
78823,78823,1,752
78824,78824,1,752
78825,78825,1,752
78826,78826,1,752
78827,78827,1,751
78828,78828,1,751
78829,78829,1,752
78830,78830,1,753
78831,78831,1,754
78832,78832,1,754
78833,78833,1,754
78834,78834,1,755
78835,78835,1,757
78836,78836,1,758
78837,78837,1,758
78838,78838,1,758
78839,78839,1,760
78840,78840,1,761
78841,78841,1,762
78842,78842,1,762
78843,78843,1,763
78844,78844,1,763
78845,78845,1,764
78846,78846,1,765
78847,78847,1,766
78848,78848,1,767
78849,78849,1,767
78850,78850,1,769
78851,78851,1,770
78852,78852,1,770
78853,78853,1,770
78854,78854,1,770
78855,78855,1,771
